OrderID,ProductID,UnitPrice,Quantity,Discount,CustomerID,OrderDate,ShipperID,Freight,SalesAmount
10383,50,13,15,0,AROUT,12/16/2013 0:00,3,34.24,195
10383,56,30.4,20,0,AROUT,12/16/2013 0:00,3,34.24,608
10384,20,64.8,28,0,BERGS,12/16/2013 0:00,3,168.64,1814.4
10384,60,27.2,15,0,BERGS,12/16/2013 0:00,3,168.64,408
10385,7,24,10,0.2,SPLIR,12/17/2013 0:00,2,30.96,192
10385,60,27.2,20,0.2,SPLIR,12/17/2013 0:00,2,30.96,435.2
10385,68,10,8,0.2,SPLIR,12/17/2013 0:00,2,30.96,64
10386,24,3.6,15,0,FAMIA,12/18/2013 0:00,3,13.99,54
10386,34,11.2,10,0,FAMIA,12/18/2013 0:00,3,13.99,112
10387,24,3.6,15,0,SANTG,12/18/2013 0:00,2,93.63,54
10387,28,36.4,6,0,SANTG,12/18/2013 0:00,2,93.63,218.4
10387,59,44,12,0,SANTG,12/18/2013 0:00,2,93.63,528
10387,71,17.2,15,0,SANTG,12/18/2013 0:00,2,93.63,258
10388,45,7.6,15,0.2,SEVES,12/19/2013 0:00,1,34.86,91.2
10388,52,5.6,20,0.2,SEVES,12/19/2013 0:00,1,34.86,89.6
10388,53,26.2,40,0,SEVES,12/19/2013 0:00,1,34.86,1048
10389,10,24.8,16,0,BOTTM,12/20/2013 0:00,2,47.42,396.8
10389,55,19.2,15,0,BOTTM,12/20/2013 0:00,2,47.42,288
10389,62,39.4,20,0,BOTTM,12/20/2013 0:00,2,47.42,788
10389,70,12,30,0,BOTTM,12/20/2013 0:00,2,47.42,360
10390,31,10,60,0.1,ERNSH,12/23/2013 0:00,1,126.38,540
10390,35,14.4,40,0.1,ERNSH,12/23/2013 0:00,1,126.38,518.4
10390,46,9.6,45,0,ERNSH,12/23/2013 0:00,1,126.38,432
10390,72,27.8,24,0.1,ERNSH,12/23/2013 0:00,1,126.38,600.48
10391,13,4.8,18,0,DRACD,12/23/2013 0:00,3,5.45,86.4
10392,69,28.8,50,0,PICCO,12/24/2013 0:00,3,122.46,1440
10393,2,15.2,25,0.25,SAVEA,12/25/2013 0:00,3,126.56,285
10393,14,18.6,42,0.25,SAVEA,12/25/2013 0:00,3,126.56,585.9
10393,25,11.2,7,0.25,SAVEA,12/25/2013 0:00,3,126.56,58.8
10393,26,24.9,70,0.25,SAVEA,12/25/2013 0:00,3,126.56,1307.25
10393,31,10,32,0,SAVEA,12/25/2013 0:00,3,126.56,320
10394,13,4.8,10,0,HUNGC,12/25/2013 0:00,3,30.34,48
10394,62,39.4,10,0,HUNGC,12/25/2013 0:00,3,30.34,394
10395,46,9.6,28,0.1,HILAA,12/26/2013 0:00,1,184.41,241.92
10395,53,26.2,70,0.1,HILAA,12/26/2013 0:00,1,184.41,1650.6
10395,69,28.8,8,0,HILAA,12/26/2013 0:00,1,184.41,230.4
10396,23,7.2,40,0,FRANK,12/27/2013 0:00,3,135.35,288
10396,71,17.2,60,0,FRANK,12/27/2013 0:00,3,135.35,1032
10396,72,27.8,21,0,FRANK,12/27/2013 0:00,3,135.35,583.8
10397,21,8,10,0.15,PRINI,12/27/2013 0:00,1,60.26,68
10397,51,42.4,18,0.15,PRINI,12/27/2013 0:00,1,60.26,648.72
10398,35,14.4,30,0,SAVEA,12/30/2013 0:00,3,89.16,432
10398,55,19.2,120,0.1,SAVEA,12/30/2013 0:00,3,89.16,2073.6
10399,68,10,60,0,VAFFE,12/31/2013 0:00,3,27.36,600
10399,71,17.2,30,0,VAFFE,12/31/2013 0:00,3,27.36,516
10399,76,14.4,35,0,VAFFE,12/31/2013 0:00,3,27.36,504
10399,77,10.4,14,0,VAFFE,12/31/2013 0:00,3,27.36,145.6
10400,29,99,21,0,EASTC,1/1/2014 0:00,3,83.93,2079
10400,35,14.4,35,0,EASTC,1/1/2014 0:00,3,83.93,504
10400,49,16,30,0,EASTC,1/1/2014 0:00,3,83.93,480
10401,30,20.7,18,0,RATTC,1/1/2014 0:00,1,12.51,372.6
10401,56,30.4,70,0,RATTC,1/1/2014 0:00,1,12.51,2128
10401,65,16.8,20,0,RATTC,1/1/2014 0:00,1,12.51,336
10401,71,17.2,60,0,RATTC,1/1/2014 0:00,1,12.51,1032
10402,23,7.2,60,0,ERNSH,1/2/2014 0:00,2,67.88,432
10402,63,35.1,65,0,ERNSH,1/2/2014 0:00,2,67.88,2281.5
10403,16,13.9,21,0.15,ERNSH,1/3/2014 0:00,3,73.79,248.115
10403,48,10.2,70,0.15,ERNSH,1/3/2014 0:00,3,73.79,606.9
10404,26,24.9,30,0.05,MAGAA,1/3/2014 0:00,1,155.97,709.65
10404,42,11.2,40,0.05,MAGAA,1/3/2014 0:00,1,155.97,425.6
10404,49,16,30,0.05,MAGAA,1/3/2014 0:00,1,155.97,456
10405,3,8,50,0,LINOD,1/6/2014 0:00,1,34.82,400
10406,1,14.4,10,0,QUEEN,1/7/2014 0:00,1,108.04,144
10406,21,8,30,0.1,QUEEN,1/7/2014 0:00,1,108.04,216
10406,28,36.4,42,0.1,QUEEN,1/7/2014 0:00,1,108.04,1375.92
10406,36,15.2,5,0.1,QUEEN,1/7/2014 0:00,1,108.04,68.4
10406,40,14.7,2,0.1,QUEEN,1/7/2014 0:00,1,108.04,26.46
10407,11,16.8,30,0,OTTIK,1/7/2014 0:00,2,91.48,504
10407,69,28.8,15,0,OTTIK,1/7/2014 0:00,2,91.48,432
10407,71,17.2,15,0,OTTIK,1/7/2014 0:00,2,91.48,258
10408,37,20.8,10,0,FOLIG,1/8/2014 0:00,1,11.26,208
10408,54,5.9,6,0,FOLIG,1/8/2014 0:00,1,11.26,35.4
10408,62,39.4,35,0,FOLIG,1/8/2014 0:00,1,11.26,1379
10409,14,18.6,12,0,OCEAN,1/9/2014 0:00,1,29.83,223.2
10409,21,8,12,0,OCEAN,1/9/2014 0:00,1,29.83,96
10410,33,2,49,0,BOTTM,1/10/2014 0:00,3,2.4,98
10410,59,44,16,0,BOTTM,1/10/2014 0:00,3,2.4,704
10411,41,7.7,25,0.2,BOTTM,1/10/2014 0:00,3,23.65,154
10411,44,15.5,40,0.2,BOTTM,1/10/2014 0:00,3,23.65,496
10411,59,44,9,0.2,BOTTM,1/10/2014 0:00,3,23.65,316.8
10412,14,18.6,20,0.1,WARTH,1/13/2014 0:00,2,3.77,334.8
10413,1,14.4,24,0,LAMAI,1/14/2014 0:00,2,95.66,345.6
10413,62,39.4,40,0,LAMAI,1/14/2014 0:00,2,95.66,1576
10413,76,14.4,14,0,LAMAI,1/14/2014 0:00,2,95.66,201.6
10414,19,7.3,18,0.05,FAMIA,1/14/2014 0:00,3,21.48,124.83
10414,33,2,50,0,FAMIA,1/14/2014 0:00,3,21.48,100
10415,17,31.2,2,0,HUNGC,1/15/2014 0:00,1,0.2,62.4
10415,33,2,20,0,HUNGC,1/15/2014 0:00,1,0.2,40
10416,19,7.3,20,0,WARTH,1/16/2014 0:00,3,22.72,146
10416,53,26.2,10,0,WARTH,1/16/2014 0:00,3,22.72,262
10416,57,15.6,20,0,WARTH,1/16/2014 0:00,3,22.72,312
10417,38,210.8,50,0,SIMOB,1/16/2014 0:00,3,70.29,10540
10417,46,9.6,2,0.25,SIMOB,1/16/2014 0:00,3,70.29,14.4
10417,68,10,36,0.25,SIMOB,1/16/2014 0:00,3,70.29,270
10417,77,10.4,35,0,SIMOB,1/16/2014 0:00,3,70.29,364
10418,2,15.2,60,0,QUICK,1/17/2014 0:00,1,17.55,912
10418,47,7.6,55,0,QUICK,1/17/2014 0:00,1,17.55,418
10418,61,22.8,16,0,QUICK,1/17/2014 0:00,1,17.55,364.8
10418,74,8,15,0,QUICK,1/17/2014 0:00,1,17.55,120
10419,60,27.2,60,0.05,RICSU,1/20/2014 0:00,2,137.35,1550.4
10419,69,28.8,20,0.05,RICSU,1/20/2014 0:00,2,137.35,547.2
10420,9,77.6,20,0.1,WELLI,1/21/2014 0:00,1,44.12,1396.8
10420,13,4.8,2,0.1,WELLI,1/21/2014 0:00,1,44.12,8.64
10420,70,12,8,0.1,WELLI,1/21/2014 0:00,1,44.12,86.4
10420,73,12,20,0.1,WELLI,1/21/2014 0:00,1,44.12,216
10421,19,7.3,4,0.15,QUEDE,1/21/2014 0:00,1,99.23,24.82
10421,26,24.9,30,0,QUEDE,1/21/2014 0:00,1,99.23,747
10421,53,26.2,15,0.15,QUEDE,1/21/2014 0:00,1,99.23,334.05
10421,77,10.4,10,0.15,QUEDE,1/21/2014 0:00,1,99.23,88.4
10422,26,24.9,2,0,FRANS,1/22/2014 0:00,1,3.02,49.8
10423,31,10,14,0,GOURL,1/23/2014 0:00,3,24.5,140
10423,59,44,20,0,GOURL,1/23/2014 0:00,3,24.5,880
10424,35,14.4,60,0.2,MEREP,1/23/2014 0:00,2,370.61,691.2
10424,38,210.8,49,0.2,MEREP,1/23/2014 0:00,2,370.61,8263.36
10424,68,10,30,0.2,MEREP,1/23/2014 0:00,2,370.61,240
10425,55,19.2,10,0.25,LAMAI,1/24/2014 0:00,2,7.93,144
10425,76,14.4,20,0.25,LAMAI,1/24/2014 0:00,2,7.93,216
10426,56,30.4,5,0,GALED,1/27/2014 0:00,1,18.69,152
10426,64,26.6,7,0,GALED,1/27/2014 0:00,1,18.69,186.2
10427,14,18.6,35,0,PICCO,1/27/2014 0:00,2,31.29,651
10428,46,9.6,20,0,REGGC,1/28/2014 0:00,1,11.09,192
10429,50,13,40,0,HUNGO,1/29/2014 0:00,2,56.63,520
10429,63,35.1,35,0.25,HUNGO,1/29/2014 0:00,2,56.63,921.375
10430,17,31.2,45,0.2,ERNSH,1/30/2014 0:00,1,458.78,1123.2
10430,21,8,50,0,ERNSH,1/30/2014 0:00,1,458.78,400
10430,56,30.4,30,0,ERNSH,1/30/2014 0:00,1,458.78,912
10430,59,44,70,0.2,ERNSH,1/30/2014 0:00,1,458.78,2464
10431,17,31.2,50,0.25,BOTTM,1/30/2014 0:00,2,44.17,1170
10431,40,14.7,50,0.25,BOTTM,1/30/2014 0:00,2,44.17,551.25
10431,47,7.6,30,0.25,BOTTM,1/30/2014 0:00,2,44.17,171
10432,26,24.9,10,0,SPLIR,1/31/2014 0:00,2,4.34,249
10432,54,5.9,40,0,SPLIR,1/31/2014 0:00,2,4.34,236
10433,56,30.4,28,0,PRINI,2/3/2014 0:00,3,73.83,851.2
10434,11,16.8,6,0,FOLKO,2/3/2014 0:00,2,17.92,100.8
10434,76,14.4,18,0.15,FOLKO,2/3/2014 0:00,2,17.92,220.32
10435,2,15.2,10,0,CONSH,2/4/2014 0:00,2,9.21,152
10435,22,16.8,12,0,CONSH,2/4/2014 0:00,2,9.21,201.6
10435,72,27.8,10,0,CONSH,2/4/2014 0:00,2,9.21,278
10436,46,9.6,5,0,BLONP,2/5/2014 0:00,2,156.66,48
10436,56,30.4,40,0.1,BLONP,2/5/2014 0:00,2,156.66,1094.4
10436,64,26.6,30,0.1,BLONP,2/5/2014 0:00,2,156.66,718.2
10436,75,6.2,24,0.1,BLONP,2/5/2014 0:00,2,156.66,133.92
10437,53,26.2,15,0,WARTH,2/5/2014 0:00,1,19.97,393
10438,19,7.3,15,0.2,TOMSP,2/6/2014 0:00,2,8.24,87.6
10438,34,11.2,20,0.2,TOMSP,2/6/2014 0:00,2,8.24,179.2
10438,57,15.6,15,0.2,TOMSP,2/6/2014 0:00,2,8.24,187.2
10439,12,30.4,15,0,MEREP,2/7/2014 0:00,3,4.07,456
10439,16,13.9,16,0,MEREP,2/7/2014 0:00,3,4.07,222.4
10439,64,26.6,6,0,MEREP,2/7/2014 0:00,3,4.07,159.6
10439,74,8,30,0,MEREP,2/7/2014 0:00,3,4.07,240
10440,2,15.2,45,0.15,SAVEA,2/10/2014 0:00,2,86.53,581.4
10440,16,13.9,49,0.15,SAVEA,2/10/2014 0:00,2,86.53,578.935
10440,29,99,24,0.15,SAVEA,2/10/2014 0:00,2,86.53,2019.6
10440,61,22.8,90,0.15,SAVEA,2/10/2014 0:00,2,86.53,1744.2
10441,27,35.1,50,0,OLDWO,2/10/2014 0:00,2,73.02,1755
10442,11,16.8,30,0,ERNSH,2/11/2014 0:00,2,47.94,504
10442,54,5.9,80,0,ERNSH,2/11/2014 0:00,2,47.94,472
10442,66,13.6,60,0,ERNSH,2/11/2014 0:00,2,47.94,816
10443,11,16.8,6,0.2,REGGC,2/12/2014 0:00,1,13.95,80.64
10443,28,36.4,12,0,REGGC,2/12/2014 0:00,1,13.95,436.8
10444,17,31.2,10,0,BERGS,2/12/2014 0:00,3,3.5,312
10444,26,24.9,15,0,BERGS,2/12/2014 0:00,3,3.5,373.5
10444,35,14.4,8,0,BERGS,2/12/2014 0:00,3,3.5,115.2
10444,41,7.7,30,0,BERGS,2/12/2014 0:00,3,3.5,231
10445,39,14.4,6,0,BERGS,2/13/2014 0:00,1,9.3,86.4
10445,54,5.9,15,0,BERGS,2/13/2014 0:00,1,9.3,88.5
10446,19,7.3,12,0.1,TOMSP,2/14/2014 0:00,1,14.68,78.84
10446,24,3.6,20,0.1,TOMSP,2/14/2014 0:00,1,14.68,64.8
10446,31,10,3,0.1,TOMSP,2/14/2014 0:00,1,14.68,27
10446,52,5.6,15,0.1,TOMSP,2/14/2014 0:00,1,14.68,75.6
10447,19,7.3,40,0,RICAR,2/14/2014 0:00,2,68.66,292
10447,65,16.8,35,0,RICAR,2/14/2014 0:00,2,68.66,588
10447,71,17.2,2,0,RICAR,2/14/2014 0:00,2,68.66,34.4
10448,26,24.9,6,0,RANCH,2/17/2014 0:00,2,38.82,149.4
10448,40,14.7,20,0,RANCH,2/17/2014 0:00,2,38.82,294
10449,10,24.8,14,0,BLONP,2/18/2014 0:00,2,53.3,347.2
10449,52,5.6,20,0,BLONP,2/18/2014 0:00,2,53.3,112
10449,62,39.4,35,0,BLONP,2/18/2014 0:00,2,53.3,1379
10450,10,24.8,20,0.2,VICTE,2/19/2014 0:00,2,7.23,396.8
10450,54,5.9,6,0.2,VICTE,2/19/2014 0:00,2,7.23,28.32
10451,55,19.2,120,0.1,QUICK,2/19/2014 0:00,3,189.09,2073.6
10451,64,26.6,35,0.1,QUICK,2/19/2014 0:00,3,189.09,837.9
10451,65,16.8,28,0.1,QUICK,2/19/2014 0:00,3,189.09,423.36
10451,77,10.4,55,0.1,QUICK,2/19/2014 0:00,3,189.09,514.8
10452,28,36.4,15,0,SAVEA,2/20/2014 0:00,1,140.26,546
10452,44,15.5,100,0.05,SAVEA,2/20/2014 0:00,1,140.26,1472.5
10453,48,10.2,15,0.1,AROUT,2/21/2014 0:00,2,25.36,137.7
10453,70,12,25,0.1,AROUT,2/21/2014 0:00,2,25.36,270
10454,16,13.9,20,0.2,LAMAI,2/21/2014 0:00,3,2.74,222.4
10454,33,2,20,0.2,LAMAI,2/21/2014 0:00,3,2.74,32
10454,46,9.6,10,0.2,LAMAI,2/21/2014 0:00,3,2.74,76.8
10455,39,14.4,20,0,WARTH,2/24/2014 0:00,2,180.45,288
10455,53,26.2,50,0,WARTH,2/24/2014 0:00,2,180.45,1310
10455,61,22.8,25,0,WARTH,2/24/2014 0:00,2,180.45,570
10455,71,17.2,30,0,WARTH,2/24/2014 0:00,2,180.45,516
10456,21,8,40,0.15,KOENE,2/25/2014 0:00,2,8.12,272
10456,49,16,21,0.15,KOENE,2/25/2014 0:00,2,8.12,285.6
10457,59,44,36,0,KOENE,2/25/2014 0:00,1,11.57,1584
10458,26,24.9,30,0,SUPRD,2/26/2014 0:00,3,147.06,747
10458,28,36.4,30,0,SUPRD,2/26/2014 0:00,3,147.06,1092
10458,43,36.8,20,0,SUPRD,2/26/2014 0:00,3,147.06,736
10458,56,30.4,15,0,SUPRD,2/26/2014 0:00,3,147.06,456
10458,71,17.2,50,0,SUPRD,2/26/2014 0:00,3,147.06,860
10459,7,24,16,0.05,VICTE,2/27/2014 0:00,2,25.09,364.8
10459,46,9.6,20,0.05,VICTE,2/27/2014 0:00,2,25.09,182.4
10459,72,27.8,40,0,VICTE,2/27/2014 0:00,2,25.09,1112
10460,68,10,21,0.25,FOLKO,2/28/2014 0:00,1,16.27,157.5
10460,75,6.2,4,0.25,FOLKO,2/28/2014 0:00,1,16.27,18.6
10461,21,8,40,0.25,LILAS,2/28/2014 0:00,3,148.61,240
10461,30,20.7,28,0.25,LILAS,2/28/2014 0:00,3,148.61,434.7
10461,55,19.2,60,0.25,LILAS,2/28/2014 0:00,3,148.61,864
10462,13,4.8,1,0,CONSH,3/3/2014 0:00,1,6.17,4.8
10462,23,7.2,21,0,CONSH,3/3/2014 0:00,1,6.17,151.2
10463,19,7.3,21,0,SUPRD,3/4/2014 0:00,3,14.78,153.3
10463,42,11.2,50,0,SUPRD,3/4/2014 0:00,3,14.78,560
10464,4,17.6,16,0.2,FURIB,3/4/2014 0:00,2,89,225.28
10464,43,36.8,3,0,FURIB,3/4/2014 0:00,2,89,110.4
10464,56,30.4,30,0.2,FURIB,3/4/2014 0:00,2,89,729.6
10464,60,27.2,20,0,FURIB,3/4/2014 0:00,2,89,544
10465,24,3.6,25,0,VAFFE,3/5/2014 0:00,3,145.04,90
10465,29,99,18,0.1,VAFFE,3/5/2014 0:00,3,145.04,1603.8
10465,40,14.7,20,0,VAFFE,3/5/2014 0:00,3,145.04,294
10465,45,7.6,30,0.1,VAFFE,3/5/2014 0:00,3,145.04,205.2
10465,50,13,25,0,VAFFE,3/5/2014 0:00,3,145.04,325
10466,11,16.8,10,0,COMMI,3/6/2014 0:00,1,11.93,168
10466,46,9.6,5,0,COMMI,3/6/2014 0:00,1,11.93,48
10467,24,3.6,28,0,MAGAA,3/6/2014 0:00,2,4.93,100.8
10467,25,11.2,12,0,MAGAA,3/6/2014 0:00,2,4.93,134.4
10468,30,20.7,8,0,KOENE,3/7/2014 0:00,3,44.12,165.6
10468,43,36.8,15,0,KOENE,3/7/2014 0:00,3,44.12,552
10469,2,15.2,40,0.15,WHITC,3/10/2014 0:00,1,60.18,516.8
10469,16,13.9,35,0.15,WHITC,3/10/2014 0:00,1,60.18,413.525
10469,44,15.5,2,0.15,WHITC,3/10/2014 0:00,1,60.18,26.35
10470,18,50,30,0,BONAP,3/11/2014 0:00,2,64.56,1500
10470,23,7.2,15,0,BONAP,3/11/2014 0:00,2,64.56,108
10470,64,26.6,8,0,BONAP,3/11/2014 0:00,2,64.56,212.8
10471,7,24,30,0,BSBEV,3/11/2014 0:00,3,45.59,720
10471,56,30.4,20,0,BSBEV,3/11/2014 0:00,3,45.59,608
10472,24,3.6,80,0.05,SEVES,3/12/2014 0:00,1,4.2,273.6
10472,51,42.4,18,0,SEVES,3/12/2014 0:00,1,4.2,763.2
10473,33,2,12,0,ISLAT,3/13/2014 0:00,3,16.37,24
10473,71,17.2,12,0,ISLAT,3/13/2014 0:00,3,16.37,206.4
10474,14,18.6,12,0,PERIC,3/13/2014 0:00,2,83.49,223.2
10474,28,36.4,18,0,PERIC,3/13/2014 0:00,2,83.49,655.2
10474,40,14.7,21,0,PERIC,3/13/2014 0:00,2,83.49,308.7
10474,75,6.2,10,0,PERIC,3/13/2014 0:00,2,83.49,62
10475,31,10,35,0.15,SUPRD,3/14/2014 0:00,1,68.52,297.5
10475,66,13.6,60,0.15,SUPRD,3/14/2014 0:00,1,68.52,693.6
10475,76,14.4,42,0.15,SUPRD,3/14/2014 0:00,1,68.52,514.08
10476,55,19.2,2,0.05,HILAA,3/17/2014 0:00,3,4.41,36.48
10476,70,12,12,0,HILAA,3/17/2014 0:00,3,4.41,144
10477,1,14.4,15,0,PRINI,3/17/2014 0:00,2,13.02,216
10477,21,8,21,0.25,PRINI,3/17/2014 0:00,2,13.02,126
10477,39,14.4,20,0.25,PRINI,3/17/2014 0:00,2,13.02,216
10478,10,24.8,20,0.05,VICTE,3/18/2014 0:00,3,4.81,471.2
10479,38,210.8,30,0,RATTC,3/19/2014 0:00,3,708.95,6324
10479,53,26.2,28,0,RATTC,3/19/2014 0:00,3,708.95,733.6
10479,59,44,60,0,RATTC,3/19/2014 0:00,3,708.95,2640
10479,64,26.6,30,0,RATTC,3/19/2014 0:00,3,708.95,798
10480,47,7.6,30,0,FOLIG,3/20/2014 0:00,2,1.35,228
10480,59,44,12,0,FOLIG,3/20/2014 0:00,2,1.35,528
10481,49,16,24,0,RICAR,3/20/2014 0:00,2,64.33,384
10481,60,27.2,40,0,RICAR,3/20/2014 0:00,2,64.33,1088
10482,40,14.7,10,0,LAZYK,3/21/2014 0:00,3,7.48,147
10483,34,11.2,35,0.05,WHITC,3/24/2014 0:00,2,15.28,372.4
10483,77,10.4,30,0.05,WHITC,3/24/2014 0:00,2,15.28,296.4
10484,21,8,14,0,BSBEV,3/24/2014 0:00,3,6.88,112
10484,40,14.7,10,0,BSBEV,3/24/2014 0:00,3,6.88,147
10484,51,42.4,3,0,BSBEV,3/24/2014 0:00,3,6.88,127.2
10485,2,15.2,20,0.1,LINOD,3/25/2014 0:00,2,64.45,273.6
10485,3,8,20,0.1,LINOD,3/25/2014 0:00,2,64.45,144
10485,55,19.2,30,0.1,LINOD,3/25/2014 0:00,2,64.45,518.4
10485,70,12,60,0.1,LINOD,3/25/2014 0:00,2,64.45,648
10486,11,16.8,5,0,HILAA,3/26/2014 0:00,2,30.53,84
10486,51,42.4,25,0,HILAA,3/26/2014 0:00,2,30.53,1060
10486,74,8,16,0,HILAA,3/26/2014 0:00,2,30.53,128
10487,19,7.3,5,0,QUEEN,3/26/2014 0:00,2,71.07,36.5
10487,26,24.9,30,0,QUEEN,3/26/2014 0:00,2,71.07,747
10487,54,5.9,24,0.25,QUEEN,3/26/2014 0:00,2,71.07,106.2
10488,59,44,30,0,FRANK,3/27/2014 0:00,2,4.93,1320
10488,73,12,20,0.2,FRANK,3/27/2014 0:00,2,4.93,192
10489,11,16.8,15,0.25,PICCO,3/28/2014 0:00,2,5.29,189
10489,16,13.9,18,0,PICCO,3/28/2014 0:00,2,5.29,250.2
10490,59,44,60,0,HILAA,3/31/2014 0:00,2,210.19,2640
10490,68,10,30,0,HILAA,3/31/2014 0:00,2,210.19,300
10490,75,6.2,36,0,HILAA,3/31/2014 0:00,2,210.19,223.2
10491,44,15.5,15,0.15,FURIB,3/31/2014 0:00,3,16.96,197.625
10491,77,10.4,7,0.15,FURIB,3/31/2014 0:00,3,16.96,61.88
10492,25,11.2,60,0.05,BOTTM,4/1/2014 0:00,1,62.89,638.4
10492,42,11.2,20,0.05,BOTTM,4/1/2014 0:00,1,62.89,212.8
10493,65,16.8,15,0.1,LAMAI,4/2/2014 0:00,3,10.64,226.8
10493,66,13.6,10,0.1,LAMAI,4/2/2014 0:00,3,10.64,122.4
10493,69,28.8,10,0.1,LAMAI,4/2/2014 0:00,3,10.64,259.2
10494,56,30.4,30,0,COMMI,4/2/2014 0:00,2,65.99,912
10495,23,7.2,10,0,LAUGB,4/3/2014 0:00,3,4.65,72
10495,41,7.7,20,0,LAUGB,4/3/2014 0:00,3,4.65,154
10495,77,10.4,5,0,LAUGB,4/3/2014 0:00,3,4.65,52
10496,31,10,20,0.05,TRADH,4/4/2014 0:00,2,46.77,190
10497,56,30.4,14,0,LEHMS,4/4/2014 0:00,1,36.21,425.6
10497,72,27.8,25,0,LEHMS,4/4/2014 0:00,1,36.21,695
10497,77,10.4,25,0,LEHMS,4/4/2014 0:00,1,36.21,260
10498,24,4.5,14,0,HILAA,4/7/2014 0:00,2,29.75,63
10498,40,18.4,5,0,HILAA,4/7/2014 0:00,2,29.75,92
10498,42,14,30,0,HILAA,4/7/2014 0:00,2,29.75,420
10499,28,45.6,20,0,LILAS,4/8/2014 0:00,2,102.02,912
10499,49,20,25,0,LILAS,4/8/2014 0:00,2,102.02,500
10500,15,15.5,12,0.05,LAMAI,4/9/2014 0:00,1,42.68,176.7
10500,28,45.6,8,0.05,LAMAI,4/9/2014 0:00,1,42.68,346.56
10501,54,7.45,20,0,BLAUS,4/9/2014 0:00,3,8.85,149
10502,45,9.5,21,0,PERIC,4/10/2014 0:00,1,69.32,199.5
10502,53,32.8,6,0,PERIC,4/10/2014 0:00,1,69.32,196.8
10502,67,14,30,0,PERIC,4/10/2014 0:00,1,69.32,420
10503,14,23.25,70,0,HUNGO,4/11/2014 0:00,2,16.74,1627.5
10503,65,21.05,20,0,HUNGO,4/11/2014 0:00,2,16.74,421
10504,2,19,12,0,WHITC,4/11/2014 0:00,3,59.13,228
10504,21,10,12,0,WHITC,4/11/2014 0:00,3,59.13,120
10504,53,32.8,10,0,WHITC,4/11/2014 0:00,3,59.13,328
10504,61,28.5,25,0,WHITC,4/11/2014 0:00,3,59.13,712.5
10505,62,49.3,3,0,MEREP,4/14/2014 0:00,3,7.13,147.9
10506,25,14,18,0.1,KOENE,4/15/2014 0:00,2,21.19,226.8
10506,70,15,14,0.1,KOENE,4/15/2014 0:00,2,21.19,189
10507,43,46,15,0.15,ANTON,4/15/2014 0:00,1,47.45,586.5
10507,48,12.75,15,0.15,ANTON,4/15/2014 0:00,1,47.45,162.5625
10508,13,6,10,0,OTTIK,4/16/2014 0:00,2,4.99,60
10508,39,18,10,0,OTTIK,4/16/2014 0:00,2,4.99,180
10509,28,45.6,3,0,BLAUS,4/17/2014 0:00,1,0.15,136.8
10510,29,123.79,36,0,SAVEA,4/18/2014 0:00,3,367.63,4456.44
10510,75,7.75,36,0.1,SAVEA,4/18/2014 0:00,3,367.63,251.1
10511,4,22,50,0.15,BONAP,4/18/2014 0:00,3,350.64,935
10511,7,30,50,0.15,BONAP,4/18/2014 0:00,3,350.64,1275
10511,8,40,10,0.15,BONAP,4/18/2014 0:00,3,350.64,340
10512,24,4.5,10,0.15,FAMIA,4/21/2014 0:00,2,3.53,38.25
10512,46,12,9,0.15,FAMIA,4/21/2014 0:00,2,3.53,91.8
10512,47,9.5,6,0.15,FAMIA,4/21/2014 0:00,2,3.53,48.45
10512,60,34,12,0.15,FAMIA,4/21/2014 0:00,2,3.53,346.8
10513,21,10,40,0.2,WANDK,4/22/2014 0:00,1,105.65,320
10513,32,32,50,0.2,WANDK,4/22/2014 0:00,1,105.65,1280
10513,61,28.5,15,0.2,WANDK,4/22/2014 0:00,1,105.65,342
10514,20,81,39,0,ERNSH,4/22/2014 0:00,2,789.95,3159
10514,28,45.6,35,0,ERNSH,4/22/2014 0:00,2,789.95,1596
10514,56,38,70,0,ERNSH,4/22/2014 0:00,2,789.95,2660
10514,65,21.05,39,0,ERNSH,4/22/2014 0:00,2,789.95,820.95
10514,75,7.75,50,0,ERNSH,4/22/2014 0:00,2,789.95,387.5
10515,9,97,16,0.15,QUICK,4/23/2014 0:00,1,204.47,1319.2
10515,16,17.45,50,0,QUICK,4/23/2014 0:00,1,204.47,872.5
10515,27,43.9,120,0,QUICK,4/23/2014 0:00,1,204.47,5268
10515,33,2.5,16,0.15,QUICK,4/23/2014 0:00,1,204.47,34
10515,60,34,84,0.15,QUICK,4/23/2014 0:00,1,204.47,2427.6
10516,18,62.5,25,0.1,HUNGO,4/24/2014 0:00,3,62.78,1406.25
10516,41,9.65,80,0.1,HUNGO,4/24/2014 0:00,3,62.78,694.8
10516,42,14,20,0,HUNGO,4/24/2014 0:00,3,62.78,280
10517,52,7,6,0,NORTS,4/24/2014 0:00,3,32.07,42
10517,59,55,4,0,NORTS,4/24/2014 0:00,3,32.07,220
10517,70,15,6,0,NORTS,4/24/2014 0:00,3,32.07,90
10518,24,4.5,5,0,TORTU,4/25/2014 0:00,2,218.15,22.5
10518,38,263.5,15,0,TORTU,4/25/2014 0:00,2,218.15,3952.5
10518,44,19.45,9,0,TORTU,4/25/2014 0:00,2,218.15,175.05
10519,10,31,16,0.05,CHOPS,4/28/2014 0:00,3,91.76,471.2
